Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
               sbbNC  couenneNCcbc  SHOTcpx1910  baronNC  aecpNC  bbbNCcbc  gurobi  scipNCsoplex  SHOTcbc1910  dicoptNC  antigoneNC  lglobal  SHOTgur2310  virt. best  virt. worst
1.255520           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.257040           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.258563           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.260087           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.261613           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.263141           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.264671           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.266203           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.267736           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.269271           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.270809           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.272348           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.273889           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.275431           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.276976           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.278523           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.280071           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.281621           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.283174           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.284728           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.286284           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.287841           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.289401           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.290963           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.292526           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.294092           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.295659           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.297228           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.298799           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.300372           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.301947           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.303524           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.305102           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.306683           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.308266           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.309850           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.311436           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.313025           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.314615           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.316207           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.317801           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.319397           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.320995           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.322595           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.324197           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.325800           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.327406           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.329014           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.330623           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.332235           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.333848           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.335464           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.337081           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.338700           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.340322           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.341945           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.343570           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.345197           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.346827           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.348458           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.350091           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.351726           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
1.353363           2             0            0        1       0         0       9             0            1        66           6        1            1          82            0
