Absolute performance profile for Gap
Filter: no fail
          SHOTcpx1910nrnc  SHOTcpx1910noref  SHOTcpx1910  SHOTcpx1910rcnoref  virt. best  virt. worst
0.085009              110                64          115                  69         116           63
0.085209              110                64          115                  69         116           63
0.085409              110                64          115                  69         116           63
0.085609              110                64          115                  69         116           63
0.085809              110                64          115                  69         116           63
0.086009              110                64          115                  69         116           63
0.086209              110                64          115                  69         116           63
0.086409              110                64          115                  69         116           63
0.086609              110                64          115                  69         116           63
0.086809              110                64          115                  69         116           63
0.087009              111                64          116                  69         117           63
0.087209              111                64          116                  69         117           63
0.087409              111                64          116                  69         117           63
0.087609              111                64          116                  69         117           63
0.087809              111                64          116                  69         117           63
0.088009              111                64          116                  69         117           63
