Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
              aecp.1  aoa.0  baron  boa.1  dicopt.1  minotaur.0  sbb.1  scip.1  shot.1  virt. best  virt. worst
1.608606           3    227     48      8        28         122     25      71     137         358            0
1.610647           3    227     48      8        28         122     25      71     137         358            0
1.612690           3    227     48      8        28         122     25      71     137         358            0
1.614735           3    227     48      8        28         122     25      71     138         358            0
1.616783           3    227     48      8        28         122     25      71     138         358            0
1.618834           3    227     48      8        28         122     25      71     138         358            0
1.620888           3    227     48      8        28         122     25      71     138         358            0
1.622944           3    227     48      8        28         122     25      71     138         358            0
1.625002           3    227     49      8        28         122     25      71     138         358            0
1.627064           3    227     49      8        28         122     25      72     138         358            0
1.629127           3    227     49      8        28         122     25      72     138         358            0
1.631194           3    227     49      8        28         122     26      72     138         358            0
1.633263           3    227     49      8        28         122     26      72     138         358            0
1.635335           3    227     49      8        28         122     26      73     138         358            0
1.637409           3    227     49      8        28         122     26      73     138         358            0
1.639486           3    227     49      8        28         122     26      73     139         358            0
1.641566           3    227     49      8        28         122     26      73     139         358            0
1.643648           3    227     49      8        28         122     26      73     139         358            0
1.645733           3    227     49      8        28         122     26      73     139         358            0
1.647820           3    227     49      8        28         122     26      73     139         358            0
1.649910           3    227     49      8        29         122     26      73     139         358            0
1.652003           3    227     49      8        29         122     26      73     139         358            0
1.654099           3    227     49      8        29         122     26      73     139         358            0
1.656197           3    227     49      8        29         122     26      73     139         358            0
1.658298           3    227     49      8        29         123     26      73     139         358            0
1.660401           3    227     49      8        29         123     26      73     139         358            0
