Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            Scb2804m  boaos  scip  virt. best  virt. worst
49.911710        287    219   321         341          203
50.011723        287    219   321         341          203
50.111736        287    219   321         341          203
50.211750        287    219   321         341          203
50.311763        287    219   321         341          203
50.411777        287    219   321         341          203
50.511790        287    219   321         341          203
50.611804        287    219   321         341          203
50.711817        287    219   321         341          203
50.811831        287    219   321         341          203
50.911844        287    219   321         341          203
51.011857        287    219   321         341          203
51.111871        287    219   322         342          203
51.211884        287    219   322         342          203
51.311898        287    219   322         342          203
51.411911        287    219   322         342          203
51.511925        287    219   322         342          203
51.611938        287    219   322         342          203
51.711952        287    219   322         342          203
51.811965        287    219   322         342          203
51.911978        287    219   322         342          203
52.011992        287    219   322         342          203
52.112005        287    219   322         342          203
52.212019        287    219   322         342          203
52.312032        287    219   322         342          203
52.412046        287    219   322         342          203
52.512059        287    219   322         342          203
52.612073        287    219   322         342          203
52.712086        287    219   322         342          203
52.812099        287    219   322         342          203
52.912113        287    219   322         342          203
53.012126        287    219   322         342          203
53.112140        287    219   322         342          203
53.212153        287    219   322         342          203
53.312167        287    219   322         342          203
53.412180        287    219   322         342          203
53.512194        287    219   322         342          203
53.612207        287    219   322         342          203
53.712220        287    219   322         342          203
53.812234        287    219   322         342          203
53.912247        287    219   322         342          203
54.012261        287    219   322         342          203
54.112274        287    219   322         342          203
54.212288        287    219   322         342          203
54.312301        287    219   322         342          203
54.412315        287    219   322         342          203
54.512328        288    219   322         342          204
54.612341        288    219   322         342          204
54.712355        288    219   323         343          204
54.812368        288    220   324         343          205
54.912382        288    220   324         343          205
55.012395        288    220   324         343          205
55.112409        288    220   324         343          205
55.212422        288    220   324         343          205
55.312436        288    220   324         343          205
55.412449        288    220   324         343          205
55.512462        288    220   324         343          205
55.612476        288    220   324         343          205
55.712489        288    220   324         343          205
55.812503        288    220   324         343          205
55.912516        288    220   324         343          205
56.012530        288    220   324         343          205
56.112543        288    220   324         343          205
56.212557        288    220   324         343          205
56.312570        288    220   324         343          205
56.412584        288    220   324         343          205
56.512597        288    220   325         343          205
56.612610        288    220   325         343          205
56.712624        288    220   325         343          205
56.812637        288    220   325         343          205
56.912651        288    220   325         343          205
57.012664        288    220   325         343          205
57.112678        288    220   326         344          205
57.212691        288    220   326         344          205
57.312705        288    220   326         344          205
57.412718        288    220   326         344          205
57.512731        288    220   326         344          205
57.612745        288    220   326         344          205
57.712758        288    220   326         344          205
57.812772        288    220   326         344          205
57.912785        288    220   326         344          205
58.012799        288    220   326         344          205
58.112812        288    220   326         344          205
58.212826        288    220   326         344          205
58.312839        288    221   326         344          206
58.412852        288    222   326         344          207
58.512866        288    222   326         344          207
58.612879        288    222   326         344          207
58.712893        288    222   326         344          207
58.812906        288    222   326         344          207
58.912920        289    222   326         344          207
59.012933        289    222   326         344          207
59.112947        289    222   326         344          207
59.212960        289    222   326         344          207
59.312973        289    222   326         344          207
59.412987        289    222   326         344          207
59.513000        289    222   326         344          207
59.613014        289    222   326         344          207
59.713027        289    222   326         344          207
59.813041        289    222   326         344          207
59.913054        289    222   326         344          207
60.013068        289    222   326         344          207
60.113081        289    222   326         344          207
60.213094        289    222   326         344          207
60.313108        289    222   326         344          207
60.413121        289    222   326         344          207
60.513135        289    222   326         344          207
60.613148        289    222   327         345          207
60.713162        289    222   327         345          207
60.813175        289    222   327         345          207
60.913189        289    223   327         345          208
61.013202        289    223   327         345          208
61.113215        289    223   327         345          208
61.213229        289    223   327         345          208
61.313242        289    223   327         345          208
61.413256        289    223   327         345          208
61.513269        289    223   327         345          208
61.613283        289    223   327         345          208
61.713296        289    223   327         345          208
61.813310        290    223   327         345          208
61.913323        290    223   327         345          208
62.013336        290    223   327         345          208
62.113350        290    223   327         345          208
62.213363        290    223   327         345          208
62.313377        290    223   327         345          208
62.413390        290    223   327         345          208
62.513404        290    223   327         345          208
62.613417        290    223   327         345          208
62.713431        290    223   328         346          208
62.813444        290    223   328         346          208
62.913457        291    223   328         346          208
63.013471        291    223   328         346          208
63.113484        292    223   328         346          208
63.213498        292    223   328         346          208
63.313511        292    223   328         346          208
63.413525        292    223   328         346          208
63.513538        292    223   328         346          208
63.613552        292    223   328         346          208
63.713565        292    223   328         346          208
63.813579        292    223   328         346          208
63.913592        293    223   328         346          208
64.013605        293    223   328         346          208
64.113619        293    223   328         346          208
64.213632        293    223   328         346          208
64.313646        293    223   328         346          208
64.413659        293    223   328         346          208
64.513673        293    223   328         346          208
64.613686        293    223   328         346          208
64.713700        293    223   328         346          208
64.813713        293    223   328         346          208
64.913726        293    223   328         346          208
65.013740        293    223   328         346          208
65.113753        293    223   328         346          208
65.213767        293    223   328         346          208
65.313780        293    223   328         346          208
65.413794        293    223   328         346          208
65.513807        293    223   328         346          208
65.613821        293    223   328         346          208
65.713834        293    223   328         346          208
65.813847        293    224   328         346          209
65.913861        293    224   328         346          209
66.013874        294    224   328         347          209
66.113888        294    224   328         347          209
66.213901        294    224   328         347          209
66.313915        294    224   328         347          209
66.413928        294    224   328         347          209
66.513942        294    224   328         347          209
66.613955        295    224   328         347          209
66.713968        295    224   328         347          209
66.813982        295    224   328         347          209
66.913995        296    224   328         347          209
67.014009        296    224   328         347          209
67.114022        296    224   328         347          209
67.214036        296    224   328         347          209
67.314049        296    224   328         347          209
67.414063        296    224   328         347          209
67.514076        297    224   328         347          209
67.614089        297    224   328         347          209
67.714103        297    224   328         347          209
67.814116        297    224   328         347          209
67.914130        297    224   328         347          209
68.014143        297    224   328         347          209
68.114157        297    225   328         347          209
68.214170        297    225   328         347          209
68.314184        297    225   328         347          209
68.414197        297    225   328         347          209
68.514210        297    226   328         347          210
68.614224        297    226   328         347          210
68.714237        297    226   328         347          210
68.814251        297    226   328         347          210
68.914264        297    226   328         347          210
69.014278        297    226   328         347          210
69.114291        297    226   328         347          210
69.214305        297    226   328         347          210
69.314318        297    226   328         347          210
69.414331        297    226   328         347          210
69.514345        297    226   328         347          210
69.614358        297    226   328         347          210
69.714372        297    227   328         347          211
69.814385        297    227   328         347          211
69.914399        297    227   328         347          211
70.014412        297    227   328         347          211
70.114426        297    227   328         347          211
70.214439        297    227   328         347          211
70.314452        297    227   328         347          211
70.414466        297    227   328         347          211
70.514479        297    227   328         347          211
70.614493        297    227   328         347          211
70.714506        297    227   328         347          211
70.814520        297    227   328         347          211
70.914533        297    227   328         347          211
71.014547        297    227   328         347          211
71.114560        297    227   328         347          211
71.214574        297    227   328         347          211
71.314587        297    227   328         347          211
71.414600        297    227   328         347          211
71.514614        297    227   328         347          211
71.614627        297    227   328         347          211
71.714641        297    227   328         347          211
71.814654        297    227   328         347          211
71.914668        297    227   328         347          211
72.014681        297    227   328         347          211
72.114695        297    227   328         347          211
72.214708        297    228   328         347          211
72.314721        297    228   329         348          211
72.414735        297    228   329         348          211
72.514748        297    228   329         348          211
72.614762        297    228   329         348          211
72.714775        297    228   329         348          211
72.814789        298    229   329         348          213
72.914802        298    229   329         348          213
73.014816        298    229   329         348          213
73.114829        298    229   329         348          213
73.214842        298    229   329         348          213
73.314856        298    229   329         348          213
73.414869        298    229   329         348          213
73.514883        298    230   329         348          214
73.614896        298    230   329         348          214
73.714910        298    230   329         348          214
73.814923        298    230   329         348          214
73.914937        298    230   329         348          214
74.014950        298    231   329         348          215
74.114963        298    231   330         349          215
74.214977        298    231   330         349          215
74.314990        298    231   330         349          215
74.415004        298    231   330         349          215
74.515017        298    231   330         349          215
74.615031        298    231   330         349          215
74.715044        298    231   330         349          215
74.815058        298    231   330         349          215
74.915071        298    231   330         349          215
75.015084        298    231   330         349          215
75.115098        298    231   330         349          215
75.215111        298    231   330         349          215
75.315125        298    231   330         349          215
75.415138        298    231   330         349          215
75.515152        298    231   330         349          215
75.615165        298    231   330         349          215
75.715179        298    231   330         349          215
75.815192        298    231   331         350          215
75.915205        298    231   331         350          215
76.015219        298    232   331         350          216
76.115232        298    232   331         350          216
