Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            Scb2804m  boaos  scip  virt. best  virt. worst
68.748123        254    182   274         292          173
68.848186        254    182   274         292          173
68.948249        254    182   274         292          173
69.048312        254    182   274         292          173
69.148374        254    182   274         292          173
69.248437        254    182   274         292          173
69.348500        254    182   274         292          173
69.448563        254    182   274         292          173
69.548625        254    182   274         292          173
69.648688        254    182   274         292          173
69.748751        254    183   274         292          174
69.848814        254    183   274         292          174
69.948877        254    183   274         292          174
70.048939        254    183   274         292          174
70.149002        254    183   274         292          174
70.249065        254    183   274         292          174
70.349128        254    183   274         292          174
70.449190        254    183   274         292          174
70.549253        254    183   274         292          174
70.649316        254    183   274         292          174
70.749379        254    183   274         292          174
70.849441        254    183   274         292          174
70.949504        254    183   274         292          174
71.049567        254    183   274         292          174
71.149630        254    183   274         292          174
71.249693        254    183   274         292          174
71.349755        254    183   274         292          174
71.449818        254    183   274         292          174
71.549881        254    183   274         292          174
71.649944        254    183   274         292          174
71.750006        254    183   274         292          174
71.850069        254    183   274         292          174
71.950132        254    183   274         292          174
72.050195        254    183   274         292          174
72.150257        254    183   274         292          174
72.250320        254    184   274         292          175
72.350383        254    184   275         293          175
72.450446        254    184   275         293          175
72.550509        254    184   275         293          175
72.650571        254    184   275         293          175
72.750634        254    185   275         293          176
72.850697        254    185   275         293          176
72.950760        254    185   275         293          176
73.050822        254    185   275         293          176
73.150885        254    185   275         293          176
73.250948        254    185   275         293          176
73.351011        254    185   275         293          176
73.451074        254    186   275         293          177
73.551136        254    186   275         293          177
73.651199        254    186   275         293          177
73.751262        254    186   275         293          177
73.851325        254    186   275         293          177
73.951387        254    186   275         293          177
74.051450        254    187   275         293          178
74.151513        254    187   276         294          178
74.251576        254    187   276         294          178
74.351638        254    187   276         294          178
74.451701        254    187   276         294          178
74.551764        254    187   276         294          178
74.651827        254    187   276         294          178
74.751890        254    187   276         294          178
74.851952        254    187   276         294          178
74.952015        254    187   276         294          178
75.052078        254    187   276         294          178
75.152141        254    187   276         294          178
75.252203        254    187   276         294          178
75.352266        254    187   276         294          178
75.452329        254    187   276         294          178
75.552392        254    187   276         294          178
75.652454        254    187   276         294          178
75.752517        254    187   276         294          178
75.852580        254    187   277         295          178
75.952643        254    187   277         295          178
76.052706        254    188   277         295          179
76.152768        254    188   277         295          179
