Absolute performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
37.430237                  2             1        2              2           2            1
37.520903                  2             1        2              2           2            1
37.611569                  2             1        2              2           2            1
37.702235                  2             1        2              2           2            1
37.792901                  2             1        2              2           2            1
37.883567                  2             1        2              2           2            1
37.974233                  2             1        2              2           2            1
38.064899                  2             1        2              2           2            1
38.155565                  2             1        2              2           2            1
38.246231                  2             1        2              2           2            1
38.336897                  2             1        2              2           2            1
38.427563                  2             1        2              2           2            1
38.518229                  2             1        2              2           2            1
38.608895                  2             1        2              2           2            1
38.699561                  2             1        2              2           2            1
38.790227                  2             1        2              2           2            1
38.880893                  2             1        2              2           2            1
38.971559                  2             1        2              2           2            1
39.062225                  2             1        2              2           2            1
39.152891                  2             1        2              2           2            1
39.243557                  2             1        2              2           2            1
39.334223                  2             1        2              2           2            1
39.424889                  2             1        2              2           2            1
39.515555                  2             1        2              2           2            1
39.606221                  2             1        2              2           2            1
39.696887                  2             1        2              2           2            1
39.787553                  2             1        2              2           2            1
39.878219                  2             1        2              2           2            1
39.968885                  2             1        2              2           2            1
40.059551                  2             1        2              2           2            1
40.150217                  2             1        2              2           2            1
40.240883                  2             1        2              2           2            1
40.331549                  2             1        2              2           2            1
40.422215                  2             1        2              2           2            1
40.512881                  2             1        3              2           3            1
40.603547                  2             1        3              2           3            1
40.694213                  2             1        3              2           3            1
40.784879                  2             1        3              2           3            1
40.875545                  2             1        3              2           3            1
40.966211                  2             1        3              2           3            1
41.056877                  2             1        3              2           3            1
41.147544                  2             1        3              2           3            1
41.238210                  2             1        3              2           3            1
41.328876                  2             1        3              2           3            1
41.419542                  2             1        3              2           3            1
41.510208                  2             1        3              2           3            1
41.600874                  2             1        3              2           3            1
41.691540                  2             1        3              2           3            1
41.782206                  2             1        3              2           3            1
41.872872                  2             1        3              2           3            1
41.963538                  2             1        3              2           3            1
42.054204                  2             1        3              2           3            1
42.144870                  2             1        3              2           3            1
42.235536                  2             1        3              2           3            1
42.326202                  2             1        3              2           3            1
42.416868                  2             1        3              2           3            1
42.507534                  2             1        3              2           3            1
42.598200                  2             1        3              2           3            1
42.688866                  2             1        3              2           3            1
42.779532                  2             1        3              2           3            1
42.870198                  2             1        3              2           3            1
42.960864                  2             1        3              2           3            1
43.051530                  2             1        3              2           3            1
43.142196                  2             1        3              2           3            1
43.232862                  2             1        3              2           3            1
43.323528                  2             1        3              2           3            1
43.414194                  2             1        3              2           3            1
43.504860                  2             1        3              2           3            1
43.595526                  2             1        3              2           3            1
43.686192                  2             1        3              2           3            1
43.776858                  2             1        3              2           3            1
43.867524                  2             1        3              2           3            1
43.958190                  2             1        3              2           3            1
44.048856                  2             1        3              2           3            1
44.139522                  2             1        3              2           3            1
44.230188                  2             1        3              2           3            1
44.320854                  2             1        3              2           3            1
44.411520                  2             1        3              2           3            1
44.502186                  2             1        3              2           3            1
44.592852                  2             1        3              2           3            1
44.683518                  2             1        3              2           3            1
44.774184                  2             1        3              2           3            1
44.864850                  2             1        3              2           3            1
44.955516                  2             1        3              2           3            1
45.046182                  2             1        3              2           3            1
45.136848                  2             1        3              2           3            1
45.227514                  2             1        3              2           3            1
45.318180                  2             1        3              2           3            1
45.408846                  2             1        3              2           3            1
45.499512                  2             1        3              2           3            1
45.590178                  2             1        3              2           3            1
45.680844                  2             1        3              2           3            1
45.771510                  2             1        3              2           3            1
45.862176                  2             1        3              2           3            1
45.952843                  2             1        3              2           3            1
46.043509                  2             1        3              2           3            1
46.134175                  2             1        3              2           3            1
46.224841                  2             1        3              2           3            1
46.315507                  2             1        3              2           3            1
46.406173                  2             1        3              2           3            1
46.496839                  2             1        3              2           3            1
46.587505                  2             1        3              2           3            1
46.678171                  2             1        3              2           3            1
46.768837                  2             1        3              2           3            1
46.859503                  2             1        3              2           3            1
46.950169                  2             1        3              2           3            1
47.040835                  2             1        3              2           3            1
47.131501                  2             1        3              2           3            1
47.222167                  2             1        3              2           3            1
47.312833                  2             1        3              2           3            1
47.403499                  2             1        3              2           3            1
47.494165                  2             1        3              2           3            1
47.584831                  2             1        3              2           3            1
47.675497                  2             1        3              2           3            1
