Relative performance profile for SolverTime
Filter: within 10.0% of known optimal value and not failed
            SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.284731                   2             6        8              9          14            0
1.285426                   2             6        8              9          14            0
1.286122                   2             6        8              9          14            0
1.286818                   2             6        8              9          14            0
1.287515                   2             6        8              9          14            0
1.288212                   2             6        8              9          14            0
1.288909                   2             6        8              9          14            0
1.289607                   2             6        8              9          14            0
1.290305                   2             6        8              9          14            0
1.291003                   2             6        8              9          14            0
1.291702                   2             6        8              9          14            0
1.292401                   2             6        8              9          14            0
1.293101                   2             6        8              9          14            0
1.293801                   2             6        8              9          14            0
1.294501                   2             6        8              9          14            0
1.295202                   2             6        8              9          14            0
1.295903                   2             6        8              9          14            0
1.296604                   2             6        8              9          14            0
1.297306                   2             6        8              9          14            0
1.298008                   2             6        8              9          14            0
1.298711                   2             6        8              9          14            0
1.299414                   2             6        8              9          14            0
1.300117                   2             6        8              9          14            0
1.300821                   2             6        8              9          14            0
1.301525                   2             6        8              9          14            0
1.302230                   2             6        8              9          14            0
