Relative performance profile for SolverTime
Filter: gap <= 1.0% and not failed
           SHOTcpx1910MMcvx  scipNCsoplex  baronNC  SHOTcpx1910MM  virt. best  virt. worst
1.241165                  2             3        5              1          10            0
1.241728                  2             3        5              1          10            0
1.242290                  2             3        5              1          10            0
1.242853                  2             3        5              1          10            0
1.243416                  2             3        5              1          10            0
1.243979                  2             3        5              1          10            0
1.244543                  2             3        5              1          10            0
1.245107                  2             3        5              1          10            0
1.245671                  2             3        5              1          10            0
1.246235                  2             3        5              1          10            0
1.246800                  2             3        5              1          10            0
1.247365                  2             3        5              1          10            0
1.247930                  2             3        5              1          10            0
1.248495                  2             3        5              1          10            0
1.249061                  2             3        5              1          10            0
1.249627                  2             3        5              1          10            0
1.250193                  2             3        5              1          10            0
