Absolute performance profile for SolverTime
Filter: gap <= 1.0% and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
55.621985        371   293  347    348     326  240         375          204
55.723107        371   293  347    348     326  240         375          204
55.824229        371   293  347    348     326  240         375          204
55.925351        371   293  347    348     326  240         375          204
56.026472        371   293  347    348     326  240         375          204
56.127594        371   293  347    348     326  240         375          204
56.228716        371   293  347    348     326  240         375          204
56.329838        371   293  347    348     327  240         375          204
56.430960        371   293  347    348     327  240         375          204
56.532081        371   293  347    348     327  240         375          204
56.633203        371   293  347    348     327  240         375          204
56.734325        371   293  347    348     327  240         375          204
56.835447        371   293  347    348     327  240         375          204
56.936569        371   293  347    348     327  240         375          204
57.037690        371   293  347    348     327  240         375          204
57.138812        371   293  347    348     327  240         375          204
57.239934        371   293  347    348     327  240         375          204
57.341056        371   293  347    348     327  240         375          204
57.442177        371   293  347    348     327  240         375          204
57.543299        371   293  347    348     327  240         375          204
57.644421        371   293  347    348     327  240         375          204
57.745543        371   293  347    348     327  240         375          204
57.846665        371   293  347    348     327  240         375          204
57.947786        371   293  347    348     327  240         375          204
58.048908        371   293  347    348     327  240         375          204
58.150030        371   293  347    348     327  240         375          204
58.251152        371   293  347    348     327  240         375          204
58.352274        371   293  347    348     327  240         375          204
58.453395        371   293  347    348     327  240         375          204
58.554517        371   293  347    348     327  240         375          204
58.655639        371   293  347    348     327  240         375          204
58.756761        371   293  347    348     327  240         375          204
58.857883        371   293  347    348     327  240         375          204
58.959004        371   293  347    348     327  240         375          204
