Absolute performance profile for PrimalGap
Filter: no fail
          Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
0.057117       316   297  315    318     310  250         318          224
0.057340       316   297  315    318     310  250         318          224
0.057562       316   297  315    318     310  250         318          224
0.057784       316   297  315    318     310  250         318          224
0.058006       316   297  315    318     310  250         318          224
0.058229       316   297  315    318     310  250         318          224
0.058451       316   297  315    318     310  250         318          224
0.058673       316   297  315    318     310  250         318          224
0.058895       316   297  315    318     310  250         318          224
0.059118       316   298  315    318     310  250         318          225
0.059340       316   298  315    318     310  250         318          225
0.059562       316   298  315    318     310  250         318          225
0.059784       316   298  315    318     310  250         318          225
0.060007       316   298  315    318     310  250         318          225
0.060229       316   298  315    318     310  250         318          225
0.060451       316   298  315    318     310  250         318          225
0.060673       316   298  315    318     310  250         318          225
0.060896       316   299  315    318     310  250         318          226
0.061118       316   299  315    318     310  250         318          226
0.061340       316   299  315    318     310  250         318          226
0.061562       316   299  315    318     310  250         318          226
0.061785       316   299  315    318     310  250         318          226
0.062007       316   299  315    318     310  250         318          226
0.062229       316   299  315    318     310  250         318          226
0.062451       316   299  315    318     310  250         318          226
0.062674       316   299  315    318     310  250         318          226
0.062896       316   299  315    318     310  250         318          226
0.063118       316   299  315    318     310  250         318          226
0.063340       316   299  315    318     310  250         318          226
0.063563       316   299  315    318     310  250         318          226
0.063785       316   299  315    318     310  250         318          226
0.064007       316   299  315    318     310  250         318          226
0.064229       316   299  315    318     310  250         318          226
0.064452       316   299  315    318     310  250         318          226
0.064674       316   299  315    318     310  250         318          226
0.064896       316   299  315    318     310  250         318          226
0.065118       316   299  315    318     310  250         318          226
0.065341       316   299  315    318     310  250         318          226
0.065563       316   299  315    318     310  250         318          226
0.065785       316   299  315    318     310  250         318          226
0.066007       316   299  315    318     310  250         318          226
0.066230       316   299  315    318     310  250         318          226
0.066452       316   299  315    318     310  250         318          226
0.066674       316   299  315    318     310  250         318          226
0.066896       316   299  315    318     310  250         318          226
0.067119       316   299  315    318     310  250         318          226
0.067341       316   299  315    318     310  250         318          226
0.067563       316   299  315    318     310  250         318          226
0.067785       316   299  315    318     310  250         318          226
0.068008       316   299  315    318     310  250         318          226
0.068230       316   299  315    318     310  250         318          226
0.068452       316   299  315    318     310  250         318          226
0.068674       316   299  315    318     310  250         318          226
0.068897       316   299  315    318     310  250         318          226
0.069119       316   299  315    318     310  250         318          226
0.069341       316   299  315    318     310  250         318          226
0.069563       316   299  315    318     310  250         318          226
0.069786       316   299  315    318     310  250         318          226
0.070008       316   299  315    318     310  250         318          226
0.070230       316   299  315    318     310  250         318          226
0.070452       316   299  315    318     310  250         318          226
0.070675       316   299  315    318     310  250         318          226
0.070897       316   299  315    318     310  250         318          226
0.071119       316   299  315    318     310  250         318          226
0.071341       316   299  315    318     310  250         318          226
0.071564       316   299  315    318     310  250         318          226
0.071786       316   299  315    318     310  250         318          226
0.072008       316   299  315    318     310  250         318          226
0.072230       316   299  315    318     310  250         318          226
0.072452       316   299  315    318     310  250         318          226
0.072675       316   299  315    318     310  250         318          226
0.072897       316   299  315    318     310  250         318          226
0.073119       316   299  315    318     310  250         318          226
0.073341       316   299  315    318     310  250         318          226
