Absolute performance profile for SolverTime
Filter: within 1.0% of known optimal value and not failed
            Scp2804s  aecp  aoa  baron  dicopt  sbb  virt. best  virt. worst
39.038011        311   233  289    291     270  194         316          160
39.139133        311   233  289    291     270  194         316          160
39.240255        311   233  289    291     270  194         316          160
39.341377        311   233  289    291     270  194         316          160
39.442499        311   233  289    291     270  194         316          160
39.543620        311   233  290    291     270  194         316          160
39.644742        311   233  290    291     270  194         316          160
39.745864        311   233  290    291     270  195         316          161
39.846986        311   233  291    291     270  195         316          161
39.948108        311   233  291    291     270  195         316          161
40.049229        311   233  291    291     270  195         316          161
40.150351        311   233  291    291     270  195         316          161
40.251473        311   233  291    291     270  195         316          161
40.352595        311   233  291    291     270  195         316          161
40.453717        311   234  291    291     270  195         316          161
40.554838        311   234  291    291     270  195         316          161
40.655960        311   234  291    291     270  195         316          161
40.757082        311   234  291    291     270  195         316          161
40.858204        311   234  291    291     270  195         316          161
40.959325        311   234  291    291     270  195         316          161
41.060447        311   234  291    291     270  195         316          161
41.161569        311   234  292    291     270  195         316          161
41.262691        311   234  292    291     270  195         316          161
41.363813        311   234  292    291     270  195         316          161
41.464934        311   234  292    291     270  195         316          161
41.566056        311   234  292    291     271  195         316          162
41.667178        311   234  292    291     271  195         316          162
41.768300        311   234  292    291     271  195         316          162
41.869422        311   234  292    291     271  195         316          162
41.970543        311   234  292    291     271  195         316          162
42.071665        311   234  292    291     271  195         316          162
42.172787        311   234  293    291     271  195         316          162
42.273909        311   234  293    291     271  195         316          162
42.375031        311   234  294    291     271  195         316          162
42.476152        311   234  294    291     271  195         316          162
42.577274        311   234  294    292     271  195         316          162
42.678396        311   234  294    292     271  195         316          162
42.779518        311   234  294    292     271  195         316          162
42.880640        311   234  294    292     271  195         316          162
42.981761        311   234  294    292     271  196         316          163
43.082883        311   234  294    292     271  196         316          163
43.184005        311   234  294    292     271  197         316          164
43.285127        311   234  294    292     271  197         316          164
43.386248        311   234  294    292     271  197         316          164
43.487370        311   234  294    292     271  197         316          164
43.588492        311   234  294    292     271  197         316          164
43.689614        311   234  294    292     271  197         316          164
43.790736        311   234  294    292     271  198         316          165
43.891857        311   234  294    292     271  198         316          165
43.992979        311   234  295    292     271  198         316          165
44.094101        311   234  295    292     271  198         316          165
44.195223        311   234  295    292     271  198         316          165
44.296345        311   234  295    292     271  198         316          165
44.397466        311   234  295    292     271  198         316          165
44.498588        311   235  295    292     271  198         316          165
44.599710        311   235  295    292     271  198         316          165
44.700832        311   235  295    292     271  198         316          165
44.801954        311   235  295    292     271  198         316          165
44.903075        311   235  295    292     271  198         316          165
45.004197        311   235  295    292     271  198         316          165
45.105319        311   235  295    292     271  198         316          165
45.206441        311   235  295    292     271  198         316          165
45.307563        311   235  295    292     271  198         316          165
45.408684        311   235  295    292     271  198         316          165
45.509806        311   235  295    292     271  198         316          165
45.610928        311   235  295    292     271  198         316          165
45.712050        311   235  295    292     271  198         316          165
45.813171        311   235  295    292     271  198         316          165
45.914293        311   235  295    292     271  198         316          165
46.015415        311   235  295    292     271  198         316          165
46.116537        311   235  295    292     271  198         316          165
46.217659        311   235  295    293     271  198         316          165
46.318780        311   235  295    293     271  198         316          165
46.419902        311   235  295    293     271  198         316          165
46.521024        311   235  295    293     271  198         316          165
46.622146        311   235  295    293     271  198         316          165
46.723268        311   235  295    293     271  198         316          165
46.824389        311   235  295    293     271  198         316          165
46.925511        311   235  295    293     271  198         316          165
47.026633        311   235  295    293     271  198         316          165
47.127755        311   235  295    293     271  198         316          165
47.228877        311   235  295    293     271  198         316          165
47.329998        311   235  295    293     271  199         316          165
47.431120        311   235  295    293     271  199         316          165
47.532242        311   235  295    293     271  199         316          165
47.633364        311   236  295    293     271  199         316          165
47.734485        311   236  295    293     271  199         316          165
47.835607        311   236  295    293     271  199         316          165
47.936729        311   236  295    294     271  199         316          165
48.037851        311   236  295    294     271  199         316          165
48.138973        311   237  295    294     271  199         316          165
48.240094        311   237  295    294     271  199         316          165
48.341216        311   237  295    294     271  199         316          165
48.442338        311   237  295    294     271  199         316          165
48.543460        311   237  295    294     271  199         316          165
48.644582        311   237  295    294     271  199         316          165
48.745703        311   237  295    294     271  199         316          165
48.846825        311   238  295    294     271  199         316          165
48.947947        311   238  295    294     271  199         316          165
49.049069        311   238  295    294     271  199         316          165
49.150191        311   238  295    294     271  199         316          165
49.251312        311   238  295    294     271  199         316          165
49.352434        311   238  295    294     271  199         316          165
49.453556        311   238  295    294     271  199         316          165
49.554678        311   238  295    294     271  199         316          165
49.655800        311   238  295    294     271  199         316          165
49.756921        311   238  295    294     271  199         316          165
49.858043        311   238  295    294     271  199         316          165
49.959165        311   238  295    294     271  199         316          165
50.060287        311   238  295    294     271  199         316          165
50.161408        311   238  295    294     271  199         316          165
50.262530        311   238  295    294     271  199         316          165
50.363652        311   238  295    294     271  199         316          165
50.464774        311   238  295    294     271  199         316          165
50.565896        311   238  295    294     271  199         316          165
50.667017        311   238  295    294     272  199         316          165
50.768139        311   238  295    294     272  199         316          165
50.869261        311   238  295    294     272  199         316          165
50.970383        311   238  295    294     272  199         316          165
51.071505        311   238  295    294     272  199         316          165
51.172626        311   238  295    294     272  199         316          165
51.273748        311   238  295    294     272  200         316          166
51.374870        311   238  295    294     272  200         316          166
51.475992        311   240  295    294     273  200         316          167
51.577114        311   240  295    294     273  200         316          167
51.678235        311   240  295    294     273  200         316          167
51.779357        311   240  295    294     273  200         316          167
51.880479        311   240  295    294     273  200         316          167
51.981601        311   240  295    294     273  201         316          168
52.082723        311   240  295    294     273  201         316          168
52.183844        311   240  295    294     273  201         316          168
52.284966        311   240  295    294     273  201         316          168
52.386088        311   240  295    294     273  201         316          168
52.487210        311   241  295    294     273  201         316          169
52.588331        311   241  295    294     273  201         316          169
52.689453        311   241  295    294     273  201         316          169
52.790575        311   241  295    294     273  201         316          169
52.891697        311   241  295    294     273  201         316          169
52.992819        311   241  295    294     273  201         316          169
53.093940        311   241  295    294     273  201         316          169
53.195062        311   241  295    294     273  201         316          169
53.296184        311   241  295    294     273  201         316          169
53.397306        311   241  295    294     273  201         316          169
53.498428        311   241  295    294     273  201         316          169
53.599549        311   241  295    294     273  201         316          169
53.700671        311   241  295    294     273  201         316          169
53.801793        311   241  295    294     274  201         316          169
53.902915        311   241  295    294     274  201         316          169
54.004037        311   241  295    294     274  201         316          169
54.105158        311   242  295    294     274  201         316          170
54.206280        311   242  295    294     274  201         316          170
54.307402        311   242  295    294     274  201         316          170
54.408524        311   242  295    294     274  201         316          170
54.509646        311   242  295    294     274  201         316          170
54.610767        311   242  295    294     274  201         316          170
54.711889        311   242  295    294     275  201         316          170
54.813011        311   242  295    294     275  201         316          170
54.914133        311   242  295    294     275  201         316          170
55.015254        311   243  295    294     275  202         316          170
55.116376        311   243  295    294     275  202         316          170
55.217498        311   243  295    294     275  202         316          170
55.318620        311   243  295    294     275  202         316          170
55.419742        311   243  295    294     275  202         316          170
55.520863        311   243  295    294     275  202         316          170
55.621985        311   243  295    294     275  202         316          170
55.723107        311   243  295    294     275  202         316          170
55.824229        311   243  295    294     275  202         316          170
55.925351        311   243  295    294     275  202         316          170
56.026472        311   243  295    294     275  202         316          170
56.127594        311   243  295    294     275  202         316          170
56.228716        311   243  295    294     275  202         316          170
56.329838        311   243  295    294     276  202         316          170
