                         Direction  NumberOfDiscreteVariables  NumberOfEquations  NumberOfNonZeros  NumberOfNonlinearNonZeros  NumberOfVariables  KnownPrimalBound  KnownDualBound   Fail FailReason
                        NumberOfIterations                         36            0            4                                               0                                              93                                              59                                               0                                              80                  119                    0                                                  0                                             NaN                                             183                                               0                                               0                    0                                             NaN                                             148          218            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0            0
                        NumberOfNodes                             NaN          NaN            5                                               3                                               8                                               2                                               0                                              10                  NaN                   23                                                 11                                             NaN                                               8                                               0                                               0                  NaN                                             NaN                                              15            1            0
                        Fail                                    False        False        False                                           False                                           False                                            True                                           False                                           False                False                False                                              False                                           False                                           False                                           False                                           False                False                                           False                                           False        False        False
                        FailReason                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
                        Gap                               1.10976e-08            0     0.001001                                           0.001                                    -1.43766e-11                                     1.48225e-10                                     7.31468e-11                                               0                    0         -1.64852e-10                                                  0                                               0                                               0                                               0                                               0         -4.95924e-09                                    -1.16415e-08                                               0  0.000958009            0
                        PrimalGap                        -9.27785e-11 -6.73646e-11 -6.74168e-11                                    -6.74168e-11                                     -2.1322e-10                                       0.0172406                                     -2.1322e-10                                    -2.65897e-10         -6.74358e-11         -2.32268e-10                                       -2.39049e-10                                    -2.81017e-08                                    -6.74168e-11                                     -6.7417e-11                                    -6.74166e-11         -1.18477e-08                                    -1.18476e-08                                     -6.7481e-11 -7.71852e-08 -4.43537e-06
                        DualGap                           1.11904e-08  6.73646e-11     0.001001                                           0.001                                     1.98844e-10                                      -0.0172406                                     2.86367e-10                                     2.65897e-10          6.74358e-11          6.74168e-11                                        2.38978e-10                                     2.81017e-08                                     6.74168e-11                                      6.7417e-11                                     6.74166e-11          6.88845e-09                                     2.06174e-10                                      6.7481e-11  0.000958087  4.43537e-06
synthes3                JulianDate                            43394.4          NaN        43361                                         43383.2                                         43363.4                                         43362.4                                         43361.4                                         43405.1              43359.5              43366.7                                            43389.9                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                         43368.1        43359      43382.2
                        TerminationStatus                           0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0            0
                        PrimalBound                           68.0097      68.0097      68.0097                                         68.0097                                         68.0097                                         76.4194                                         68.0097                                         68.0097              68.0097              68.0097                                            68.0097                                         76.4194                                         68.0097                                         68.0097                                         68.0097              68.0097                                         68.0097                                         68.0097      68.0097      68.0097
                        DualBound                             68.0097      68.0097      67.9417                                         67.9418                                         68.0097                                         76.4194                                         68.0097                                         68.0097              68.0097              68.0097                                            68.0097                                         76.4194                                         68.0097                                         68.0097                                         68.0097              68.0097                                         68.0097                                         68.0097      68.0097      68.0097
                        SolverTime                              0.708         0.02         0.01                                       0.0899996                                           0.101                                           0.063                                           0.058                                           0.147                0.093                0.049                                              0.028                                        0.242239                                           0.278                                        0.011389                                        0.012965                 0.11                                       0.0924039                                           0.189        0.193     0.117183
                        NumberOfIterations                         49            0            4                                               0                                             187                                             101                                               0                                             192                  317                    0                                                  0                                             NaN                                            2208                                               0                                               0                    0                                             NaN                                             425          301            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0            0
                        NumberOfNodes                             NaN          NaN            0                                               1                                              12                                               0                                               0                                              17                  NaN                   40                                                 13                                             NaN                                              36                                               0                                               0                  NaN                                             NaN                                              31            1            2
                        Fail                                    False        False        False                                           False                                           False                                            True                                           False                                           False                False                False                                              False                                            True                                           False                                           False                                           False                False                                           False                                           False        False        False
                        FailReason                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                                                                               
                        Gap                               5.59911e-09  8.95459e-11     0.001001                                           0.001                                    -1.14334e-10                                     1.46757e-10                                               0                                               0                    0         -9.69612e-11                                                  0                                               0                                               0                                               0                                               0         -6.71963e-09                                    -2.97073e-09                                               0  1.25476e-07  2.47272e-07
                        PrimalGap                                   0  2.07323e-11   2.0678e-11                                     2.06765e-11                                    -1.07154e-10                                        0.123653                                    -1.07154e-10                                               0          2.06765e-11         -7.62846e-11                                       -7.59787e-11                                        0.123653                                     2.06765e-11                                     2.06772e-11                                     1.67186e-11          1.29393e-09                                    -2.97437e-09                                     2.06765e-11  -6.8369e-09  2.03437e-11
                        DualGap                           5.58505e-09  6.88135e-11     0.001001                                           0.001                                               0                                       -0.123653                                      1.1462e-10                                               0         -2.06765e-11         -2.06765e-11                                        7.59787e-11                                       -0.123653                                    -2.06765e-11                                    -2.06772e-11                                    -1.67186e-11         -8.01356e-09                                               0                                    -2.06765e-11  1.32313e-07  2.47252e-07
tls12                   JulianDate                            43394.4          NaN        43361                                         43383.2                                         43363.4                                         43362.4                                         43361.4                                         43405.1              43359.5              43366.7                                            43389.9                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                         43368.1        43359      43382.2
                        TerminationStatus                           1            1            1                                               1                                               1                                               1                                               1                                               1                    1                    1                                                  1                                               1                                               1                                               1                                               1                    1                                               1                                               1            1            1
                        PrimalBound                               inf          inf          inf                                             inf                                             inf                                             inf                                             inf                                             inf                  inf                  inf                                                inf                                             inf                                             inf                                             inf                                             inf                  inf                                             inf                                             inf          inf          inf
                        DualBound                             9.12554         -inf      6.93853                                         11.9928                                         19.9154                                         2.97131                                         2.94999                                         1.96016                 -inf              2.40932                                            2.76417                                         4.69362                                          7.7068                                             NaN                                             NaN              10.1441                                         10.1086                                         2.67927      10.2859      9.88584
                        SolverTime                            902.146       901.22      900.006                                          900.14                                         900.025                                         900.376                                          901.55                                         901.482              900.403              900.067                                            900.043                                         900.319                                         900.016                                         900.297                                         900.258               900.13                                         900.972                                         989.923      900.001      900.031
                        NumberOfIterations                        202            0            0                                             NaN                                          845538                                        23853303                                        11116073                                         8321329             36450294                    0                                                  0                                             NaN                                        17705649                                               0                                               0                    0                                             NaN                                         1937623      4869740            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0            0
                        NumberOfNodes                             NaN          NaN            0                                              44                                           25922                                           71746                                          360238                                           50078                  NaN                84795                                              10073                                             NaN                                            7571                                               0                                               0                  NaN                                             NaN                                           59101        11553       430384
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                           False                False                False                                              False                                           False                                           False                                           False                                           False                False                                           False                                           False        False        False
                        FailReason                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
                        Gap                                       inf          inf          inf                                             inf                                             inf                                             inf                                             inf                                             inf                  inf                  inf                                                inf                                             inf                                             inf                                             inf                                             inf                  inf                                             inf                                             inf          inf          inf
                        PrimalGap                                 NaN          NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                  NaN                                                NaN                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                                             NaN                                             NaN          NaN          NaN
                        DualGap                                   NaN          NaN          NaN                                             NaN                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                  NaN                                                NaN                                             NaN                                             NaN                                             NaN                                             NaN                  NaN                                             NaN                                             NaN          NaN          NaN
tls2                    JulianDate                            43394.4          NaN        43361                                         43383.2                                         43363.4                                         43362.4                                         43361.4                                         43405.2              43359.5              43366.7                                            43389.9                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                         43368.1        43359      43382.2
                        TerminationStatus                           0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                               0                                               0                                               0                                               0                    0                                               0                                               0            0            0
                        PrimalBound                               5.3          5.3          5.3                                             5.3                                             5.3                                             6.3                                             5.3                                             5.3                  5.3                  5.3                                                5.3                                             5.3                                            13.3                                             5.3                                             5.3                  5.3                                             5.3                                             5.3          5.3          5.3
                        DualBound                                 5.3          5.3       5.2947                                         5.29471                                             5.3                                             6.3                                             5.3                                             5.3                  5.3                  5.3                                                5.3                                             5.3                                            13.3                                             5.3                                             5.3                  5.3                                             5.3                                             5.3          5.3          5.3
                        SolverTime                              0.463         0.04        0.056                                       0.0940003                                           4.082                                          11.181                                            0.11                                           0.125                 0.09                0.577                                              0.491                                         62.1339                                            0.42                                        0.058166                                        0.030175                 0.36                                        0.242069                                           1.873        0.122     0.125341
                        NumberOfIterations                         18            0            4                                               0                                           12905                                             290                                               1                                             276                  277                    0                                                  0                                             NaN                                            1470                                               0                                               0                    0                                             NaN                                            9827          277            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                               0            0            0
                        NumberOfNodes                             NaN          NaN            1                                               1                                             622                                               8                                               0                                              42                  NaN                  575                                                127                                             NaN                                              15                                               0                                               0                  NaN                                             NaN                                            1500            9            1
                        Fail                                    False        False        False                                           False                                           False                                            True                                           False                                           False                False                False                                              False                                           False                                            True                                           False                                           False                False                                           False                                           False        False        False
                        FailReason                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                               Dual bound contradicts best known primal bound                                                                                                                                                                                                                                               
                        Gap                                         0            0     0.001001                                           0.001                                     1.93511e-10                                     2.10927e-10                                     2.30485e-10                                               0                    0                    0                                                  0                                     5.44328e-09                                               0                                               0                                               0         -2.32642e-08                                    -2.32816e-08                                               0            0            0
                        PrimalGap                                   0            0            0                                               0                                               0                                        0.188679                                               0                                               0                    0                    0                                                  0                                     -7.3258e-09                                         1.50943                                               0                                               0         -2.32642e-08                                    -2.32816e-08                                               0            0            0
                        DualGap                                     0            0     0.001001                                           0.001                                     1.93511e-10                                       -0.188679                                     2.30485e-10                                               0                    0                    0                                                  0                                     1.27691e-08                                        -1.50943                                               0                                               0                    0                                               0                                               0            0            0
tls4                    JulianDate                            43394.4          NaN        43361                                         43383.2                                         43363.4                                         43362.4                                         43361.4                                         43405.2              43359.5              43366.7                                            43389.9                                           43203                                         43373.8                                               0                                               0                  NaN                                           43203                                             NaN        43359      43382.2
                        TerminationStatus                           0            0            0                                               0                                               1                                               1                                               0                                               1                    1                    1                                                  1                                               1                                               0                                               0                                               0                    0                                               0                                             NaN            0            0
                        PrimalBound                               8.3          8.3          8.3                                             8.3                                             8.6                                             8.4                                             8.3                                             8.3                   10                  inf                                                7.4                                             inf                                             8.3                                             8.3                                             8.3                  8.3                                             8.3                                             NaN          8.3          8.3
                        DualBound                                 8.3          8.3       8.2917                                         8.29171                                         4.99106                                             7.9                                             8.3                                         2.69956                  7.7              1.86375                                                7.4                                             6.5                                             8.3                                             8.3                                             8.3                  8.3                                             8.3                                             NaN          8.3          8.3
                        SolverTime                             69.141         1.81       10.872                                          11.018                                         900.238                                         900.328                                           44.68                                         904.111               900.01              900.072                                            900.121                                         900.049                                         121.817                                         244.835                                         130.609                 3.68                                         6.25298                                             NaN        7.542      2.65322
                        NumberOfIterations                        150            0            4                                               0                                         2645382                                        26365114                                              20                                        15091739             24658014                    0                                                  0                                             NaN                                       754385138                                               0                                               0                    0                                             NaN                                             NaN        93908            0
                        NumberOfDomainViolations                    0            0            0                                               0                                               0                                               0                                               0                                               0                    0                    0                                                  0                                             NaN                                             NaN                                               0                                               0                    0                                             NaN                                             NaN            0            0
                        NumberOfNodes                             NaN          NaN            0                                             121                                          116692                                          549267                                               0                                          597957                  NaN               183549                                             197634                                             NaN                                           18572                                               0                                               0                  NaN                                             NaN                                             NaN         3694        18611
                        Fail                                    False        False        False                                           False                                           False                                           False                                           False                                           False                False                False                                               True                                           False                                           False                                           False                                           False                False                                           False                                            True        False        False
                        FailReason                                                                                                                                                                                                                                                                                                                                                            Primal bound contradicts best known dual bound                                                                                                                                                                                                                                                                                                             No data.                          
                        Gap                                         0            0     0.001001                                           0.001                                        0.723081                                       0.0632912                                               0                                         2.07458             0.298701                  inf                                                  0                                             inf                                               0                                               0                                               0          -2.0506e-08                                    -1.98752e-08                                             NaN            0            0
                        PrimalGap                                   0            0            0                                               0                                       0.0361446                                       0.0120482                                               0                                               0             0.204819                  inf                                          -0.121622                                             inf                                               0                                               0                                               0          -2.0506e-08                                    -1.98752e-08                                             inf            0            0
